target_gww_id,target_gdw_id,year,season,upstream_count,target_full_runoff_mcm,target_delta_storage_mcm,upstream_delta_storage_mcm,system_delta_storage_mcm,upstream_drawdown_proxy_mcm,upstream_fill_proxy_mcm,upstream_impact_ratio,upstream_impact_pct_of_target_runoff,upstream_impact_days,system_impact_ratio,system_impact_pct_of_target_runoff,system_impact_days,upstream_drawdown_pct_of_target_runoff,upstream_fill_pct_of_target_runoff
88804,1904,2014,winter,2,118.405251,-7849.0,98.5459,-7750.4541,16.6241,115.17,0.832276,83.227643,76.569432,-65.457013,-6545.701333,-6022.045226,14.040002,97.267646
88804,1904,2015,dry,2,16.5632,-255.8,-950.304,-1206.104,954.56,4.256,-57.37442,-5737.441954,-5163.697758,-72.818295,-7281.829488,-6553.646539,5763.137471,25.695517
88804,1904,2015,pre_monsoon,2,10.342311,-7733.8,-499.86,-8233.66,499.86,0.0,-48.331558,-4833.155783,-4398.171763,-796.114141,-79611.414092,-72446.386823,4833.155783,0.0
88804,1904,2015,monsoon,2,223.114192,442.7,-0.557,442.143,0.557,0.0,-0.002496,-0.249648,-0.229676,1.981689,198.168927,182.315413,0.249648,0.0
88804,1904,2015,winter,2,198.078236,-8873.0,-86.9221,-8959.9221,86.9221,0.0,-0.438827,-43.882711,-40.372094,-45.234258,-4523.425825,-4161.551759,43.882711,0.0
88804,1904,2016,dry,2,19.650755,8485.6,-22.1691,8463.4309,30.5,8.3309,-1.128155,-112.81551,-102.662114,430.692395,43069.239463,39193.007912,155.210318,42.394808
88804,1904,2016,pre_monsoon,2,35.596044,-2309.0,-246.1068,-2555.1068,246.23,0.1232,-6.913881,-691.388073,-629.163146,-71.78064,-7178.064023,-6532.038261,691.734179,0.346106
88804,1904,2016,monsoon,2,345.813853,12705.1,-115.4698,12589.6302,123.59,8.1202,-0.333907,-33.390739,-30.71948,36.405801,3640.580063,3349.333658,35.738881,2.348142
88804,1904,2016,winter,2,192.504384,2104.0,-239.5878,1864.4122,239.5878,0.0,-1.244584,-124.45836,-114.501692,9.685038,968.503762,891.023461,124.45836,0.0
88804,1904,2017,dry,2,39.826151,8675.8,-81.0816,8594.7184,82.11,1.0284,-2.035888,-203.588842,-183.229958,215.8059,21580.590018,19422.531016,206.171065,2.582223
88804,1904,2017,pre_monsoon,2,85.435085,435.7,205.0465,640.7465,0.0,205.0465,2.400027,240.002687,218.402445,7.499805,749.980524,682.482277,0.0,240.002687
88804,1904,2017,monsoon,2,928.283376,6659.5,7266.243,13925.743,0.0,7266.243,7.827613,782.761298,720.140394,15.001608,1500.160766,1380.147905,0.0,782.761298
88804,1904,2017,winter,2,186.888592,-1077.5,3911.026,2833.526,17.374,3928.4,20.927045,2092.704513,1925.288152,15.161578,1516.157818,1394.865193,9.296448,2102.000961
88804,1904,2018,dry,2,24.705687,1524.4,-411.229,1113.171,411.229,0.0,-16.645115,-1664.511511,-1498.06036,45.057278,4505.727813,4055.155032,1664.511511,0.0
88804,1904,2018,pre_monsoon,2,49.515689,-651.5,72.853,-578.647,0.0,72.853,1.471311,147.131145,133.889342,-11.686135,-1168.613453,-1063.438242,0.0,147.131145
88804,1904,2018,monsoon,2,932.792345,-203.2,58.122,-145.078,0.0,58.122,0.06231,6.230969,5.732491,-0.155531,-15.553086,-14.30884,0.0,6.230969
88804,1904,2018,winter,2,85.975928,-2363.7,-419.989,-2783.689,419.989,0.0,-4.88496,-488.496036,-449.416353,-32.377539,-3237.753946,-2978.73363,488.496036,0.0
88804,1904,2019,dry,2,13.855055,97.9,-202.389,-104.489,202.389,0.0,-14.607592,-1460.75924,-1314.683316,-7.541579,-754.157944,-678.74215,1460.75924,0.0
88804,1904,2019,pre_monsoon,2,23.129638,-2045.1,-977.121,-3022.221,977.121,0.0,-42.245407,-4224.54074,-3844.332074,-130.664429,-13066.442887,-11890.463028,4224.54074,0.0
88804,1904,2019,monsoon,2,523.042273,1643.0,-491.144,1151.856,503.8,12.656,-0.939014,-93.901397,-86.389285,2.202224,220.222353,202.604565,96.321086,2.41969
88804,1904,2019,winter,2,51.435038,-1140.4,-138.1218,-1278.5218,141.4,3.2782,-2.685364,-268.536404,-247.053491,-24.857021,-2485.702084,-2286.845917,274.90988,6.373476
88804,1904,2020,dry,2,10.256,-33.4,-870.837,-904.237,870.837,0.0,-84.91,-8491.000033,-7726.81003,-88.16663,-8816.663046,-8023.163372,8491.000033,0.0
88804,1904,2020,pre_monsoon,2,11.911765,-8800.9,0.271,-8800.629,0.0,0.271,0.022751,2.275062,2.070306,-738.818247,-73881.824667,-67232.460447,0.0,2.275062
88804,1904,2020,monsoon,2,159.762192,-169.7,-0.5341,-170.2341,0.5341,0.0,-0.003343,-0.334309,-0.307565,-1.065547,-106.554685,-98.03031,0.334309,0.0
88804,1904,2020,winter,2,222.24405,8368.7,670.9661,9039.6661,5.1339,676.1,3.019051,301.905091,277.752684,40.674502,4067.450228,3742.05421,2.310028,304.215119
88804,1904,2021,dry,2,24.164118,247.6,-755.7751,-508.1751,755.7751,0.0,-31.276751,-3127.675057,-2814.907551,-21.030153,-2103.015282,-1892.713754,3127.675057,0.0
88804,1904,2021,pre_monsoon,2,25.71484,-1620.8,-1328.5055,-2949.3055,1328.5055,0.0,-51.662989,-5166.298943,-4701.332038,-114.692742,-11469.274223,-10437.039543,5166.298943,0.0
88804,1904,2021,monsoon,2,199.368609,747.7,2814.6799,3562.3799,18.9901,2833.67,14.117969,1411.79693,1298.853176,17.868309,1786.830896,1643.884424,9.52512,1421.322051
88804,1904,2021,winter,2,134.94817,168.4,494.0064,662.4064,0.0,494.0064,3.660712,366.071211,336.785514,4.908599,490.859861,451.591072,0.0,366.071211
88804,1904,2022,dry,2,20.439797,24849.4,103.4406,24952.8406,0.0,103.4406,5.060745,506.074491,455.467042,1220.796874,122079.68739,109871.718651,0.0,506.074491
88804,1904,2022,pre_monsoon,2,73.952066,-14232.4,-2671.1171,-16903.5171,2671.1171,0.0,-36.119574,-3611.957374,-3286.88121,-228.573967,-22857.396717,-20800.231013,3611.957374,0.0
88804,1904,2022,monsoon,2,520.347706,-3208.0,2904.836,-303.164,0.0,2904.836,5.58249,558.249026,513.589104,-0.582618,-58.261812,-53.600867,0.0,558.249026
88804,1904,2022,winter,2,224.213772,-9031.5,-51.6116,-9083.1116,52.0,0.3884,-0.230189,-23.018925,-21.177411,-40.510944,-4051.09441,-3727.006857,23.192152,0.173228
88804,1904,2023,dry,2,21.709643,10047.3,-190.7473,9856.5527,190.7473,0.0,-8.786294,-878.629361,-790.766425,454.017258,45401.725758,40861.553182,878.629361,0.0
88804,1904,2023,pre_monsoon,2,29.125529,-10106.3,-18.1337,-10124.4337,18.1337,0.0,-0.622605,-62.260499,-56.657054,-347.613722,-34761.372198,-31632.8487,62.260499,0.0
88804,1904,2023,monsoon,2,645.081755,-241.4,-3.913,-245.313,3.913,0.0,-0.006066,-0.60659,-0.558063,-0.380282,-38.028203,-34.985947,0.60659,0.0
88804,1904,2023,winter,2,251.028741,-2905.1,8451.1048,5546.0048,23.1952,8474.3,33.665885,3366.588533,3097.261451,22.093107,2209.310689,2032.565834,9.240058,3375.828591
88804,1904,2024,dry,2,20.578281,5253.8,-7295.6075,-2041.8075,7300.4,4.7925,-354.529494,-35452.949449,-32262.183999,-99.221481,-9922.148098,-9029.154769,35476.238567,23.289117
88804,1904,2024,pre_monsoon,2,41.123504,-14891.2,-1032.759,-15923.959,1041.1,8.341,-25.113595,-2511.359463,-2285.337112,-387.222819,-38722.281896,-35237.276525,2531.642268,20.282805
88804,1904,2024,monsoon,2,348.276928,-464.9,-29.3406,-494.2406,29.3406,0.0,-0.084245,-8.424503,-7.750543,-1.419102,-141.910233,-130.557414,8.424503,0.0
88804,1904,2024,winter,2,99.614096,-451.0,49.1568,-401.8432,0.0,49.1568,0.493472,49.347233,45.399454,-4.033999,-403.399938,-371.127943,0.0,49.347233
88804,1904,2025,dry,2,15.157526,10047.1,-836.7201,9210.3799,836.7201,0.0,-55.201626,-5520.162643,-4968.146379,607.644003,60764.400251,54687.960226,5520.162643,0.0
88804,1904,2025,pre_monsoon,2,55.061398,-487.4,522.7475,35.3475,14.0525,536.8,9.493902,949.390163,863.945048,0.641965,64.196517,58.41883,25.521509,974.911672
88804,1904,2025,monsoon,2,605.62921,12465.8,2584.235,15050.035,43.765,2628.0,4.267025,426.702503,392.566303,24.850246,2485.024625,2286.222655,7.226369,433.928872
88804,1904,2025,winter,2,211.097542,-1493.2,738.2103,-754.9897,1.3897,739.6,3.49701,349.70104,321.724957,-3.576497,-357.649688,-329.037713,0.658321,350.359362
88993,1920,2001,dry,80,1959.289733,311.1,3137.36,3448.46,9900.74,13038.1,1.601274,160.127415,144.114673,1.760056,176.005618,158.405056,505.322915,665.45033
88993,1920,2001,pre_monsoon,80,3195.972112,314.4,12036.765,12351.165,7682.706,19719.471,3.76623,376.622967,342.7269,3.864603,386.46035,351.678918,240.387141,617.010109
88993,1920,2001,monsoon,80,15066.650977,312.1,8257.094,8569.194,9825.063,18082.157,0.548038,54.803778,50.419476,0.568752,56.875241,52.325221,65.210663,120.014441
88993,1920,2001,winter,81,7358.110844,299.7,-6280.299,-5980.599,16041.019,9760.72,-0.853521,-85.352058,-78.523893,-0.81279,-81.279001,-74.776681,218.004585,132.652527
88993,1920,2002,dry,81,1170.802762,283.0,-11892.431,-11609.431,18724.227,6831.796,-10.157502,-1015.750166,-914.17515,-9.915787,-991.578717,-892.420845,1599.263993,583.513827
88993,1920,2002,pre_monsoon,81,4439.750896,3099.8,-9814.833,-6715.033,22984.315,13169.482,-2.210672,-221.0672,-201.171152,-1.51248,-151.247968,-137.635651,517.693797,296.626597
88993,1920,2002,monsoon,81,37641.586708,301.3,84781.391,85082.691,1683.552,86464.943,2.252333,225.233308,207.214644,2.260338,226.033753,207.951052,4.472585,229.705893
88993,1920,2002,winter,80,9915.990719,288.8,-63725.8176,-63437.0176,81436.7036,17710.886,-6.426571,-642.657092,-591.244525,-6.397446,-639.744625,-588.565055,821.266436,178.609344
88993,1920,2003,dry,81,1781.871123,272.1,-186729.0888,-186456.9888,204904.4068,18175.318,-104.793824,-10479.382394,-9431.444155,-104.641119,-10464.111929,-9417.700736,11499.395444,1020.01305
88993,1920,2003,pre_monsoon,82,3679.568346,273.9,104299.5577,104573.4577,4846.128,109145.6857,28.345596,2834.559597,2579.449234,28.420034,2842.003405,2586.223099,131.703709,2966.263307
88993,1920,2003,monsoon,82,18464.694249,270.8,69329.2788,69600.0788,3820.465,73149.7438,3.754694,375.469411,345.431858,3.76936,376.935994,346.781114,20.690649,396.16006
88993,1920,2003,winter,82,5500.23965,259.0,-159682.759,-159423.759,170645.321,10962.562,-29.031964,-2903.196391,-2670.940679,-28.984875,-2898.487505,-2666.608504,3102.507015,199.310625
88993,1920,2004,dry,82,980.310004,247.5,-16800.9406,-16553.4406,19549.6826,2748.742,-17.138396,-1713.839554,-1559.593994,-16.885924,-1688.592439,-1536.619119,1994.234734,280.39518
88993,1920,2004,pre_monsoon,82,6196.245895,244.3,-7985.5469,-7741.2469,13388.9829,5403.436,-1.288772,-128.877179,-117.278233,-1.249345,-124.934469,-113.690367,216.082175,87.204996
88993,1920,2004,monsoon,82,12901.938588,240.9,41113.166,41354.066,2720.277,43833.443,3.186588,318.658826,293.16612,3.20526,320.525987,294.883908,21.08425,339.743076
88993,1920,2004,winter,82,2773.379956,229.8,-179586.6662,-179356.8662,180513.509,926.8428,-64.753719,-6475.371894,-5957.342143,-64.67086,-6467.085976,-5949.719098,6508.791145,33.419251
88993,1920,2005,dry,82,509.688718,215.3,4818.8763,5034.1763,8300.0847,13118.961,9.454548,945.454771,850.909294,9.876962,987.69624,888.926616,1628.461532,2573.916303
88993,1920,2005,pre_monsoon,82,1442.050871,215.4,35218.9694,35434.3694,38338.0086,73556.978,24.422834,2442.283425,2222.477917,24.572205,2457.220485,2236.070641,2658.575323,5100.858749
88993,1920,2005,monsoon,82,11854.00646,211.8,8118.6531,8330.4531,10177.9599,18296.613,0.684887,68.488685,63.00959,0.702754,70.275422,64.653389,85.860928,154.349612
88993,1920,2005,winter,82,3588.042118,201.3,5417.099,5618.399,20009.334,25426.433,1.509765,150.976461,138.898344,1.565868,156.586763,144.059822,557.6672,708.64366
88993,1920,2006,dry,82,900.435005,188.0,41.0953,229.0953,17453.861,17494.9563,0.045639,4.563939,4.107545,0.254427,25.442736,22.898462,1938.380993,1942.944932
88993,1920,2006,pre_monsoon,81,2177.937072,187.3,55347.7795,55535.0795,7794.765,63142.5445,25.412938,2541.293787,2312.577346,25.498937,2549.893668,2320.403238,357.896704,2899.190491
88993,1920,2006,monsoon,81,17293.516452,183.4,-41200.3623,-41016.9623,62484.809,21284.4467,-2.382417,-238.241669,-219.182336,-2.371812,-237.181156,-218.206664,361.319279,123.07761
88993,1920,2006,winter,81,14818.353196,173.6,84065.435,84239.035,30355.895,114421.33,5.673062,567.30619,521.921695,5.684777,568.477711,522.999494,204.853364,772.159554
88993,1920,2007,dry,80,895.206124,161.3,-32394.95,-32233.65,60558.616,28163.666,-36.187141,-3618.714073,-3256.842666,-36.006959,-3600.695876,-3240.626289,6764.767841,3146.053768
88993,1920,2007,pre_monsoon,79,3856.096705,159.9,-15862.337,-15702.437,26004.399,10142.062,-4.113573,-411.357344,-374.335183,-4.072107,-407.210664,-370.561704,674.371028,263.013684
88993,1920,2007,monsoon,79,18023.371858,155.7,179190.243,179345.943,1729.768,180920.011,9.942104,994.210431,914.673596,9.950743,995.074309,915.468364,9.597361,1003.807791
88993,1920,2007,winter,79,19416.145335,146.5,32842.779,32989.279,2424.737,35267.516,1.691519,169.151901,155.619749,1.699064,169.906428,156.313914,12.488251,181.640153
88993,1920,2008,dry,79,1569.118674,137.5,-123456.023,-123318.523,129838.801,6382.778,-78.678576,-7867.857611,-7159.750426,-78.590947,-7859.09473,-7151.776204,8274.632325,406.774714
88993,1920,2008,pre_monsoon,79,4883.197882,133.1,82271.378,82404.478,1993.944,84265.322,16.847848,1684.784848,1533.154212,16.875105,1687.510521,1535.634574,40.83275,1725.617598
88993,1920,2008,monsoon,79,22534.257902,128.6,30720.81,30849.41,27177.98,57898.79,1.363294,136.329362,125.423013,1.369,136.900049,125.948045,120.607389,256.93675
88993,1920,2008,winter,79,13201.501278,120.0,101037.848,101157.848,7227.415,108265.263,7.653512,765.351197,704.123101,7.662602,766.260184,704.959369,54.746917,820.098114
88993,1920,2009,dry,79,2346.208343,109.8,-111439.055,-111329.255,117854.51,6415.455,-47.49751,-4749.751034,-4274.77593,-47.450711,-4745.071142,-4270.564028,5023.190305,273.439272
88993,1920,2009,pre_monsoon,79,4797.485546,107.1,-13509.763,-13402.663,24991.433,11481.67,-2.816009,-281.600911,-256.256829,-2.793685,-279.368492,-254.225327,520.927739,239.326828
88993,1920,2009,monsoon,79,26660.68047,102.3,8564.74,8667.04,3739.779,12304.519,0.32125,32.124986,29.554988,0.325087,32.508698,29.908002,14.02732,46.152307
88993,1920,2009,winter,79,9994.473243,94.2,99016.207,99110.407,9782.373,108798.58,9.907096,990.709611,911.452842,9.916521,991.652132,912.319961,97.877825,1088.587436
88993,1920,2010,dry,79,1298.248597,85.1,-19312.031,-19226.931,20901.954,1589.923,-14.875449,-1487.544916,-1338.790424,-14.809899,-1480.989931,-1332.890938,1610.011676,122.46676
88993,1920,2010,pre_monsoon,79,2407.03216,81.7,-5059.583,-4977.883,7770.604,2711.021,-2.102001,-210.200058,-191.282053,-2.068058,-206.805837,-188.193311,322.829255,112.629197
88993,1920,2010,monsoon,79,17970.708394,76.7,85236.659,85313.359,2316.395,87553.054,4.743088,474.308843,436.364135,4.747356,474.735648,436.756796,12.889837,487.19868
88993,1920,2010,winter,79,21571.985562,69.2,13042.068,13111.268,3896.992,16939.06,0.604584,60.458357,55.621688,0.607791,60.779143,55.916812,18.065059,78.523416
88993,1920,2011,dry,79,1723.019275,61.0,30627.192,30688.192,26529.093,57156.285,17.775304,1777.530434,1599.777391,17.810707,1781.070732,1602.963658,1539.686374,3317.216809
88993,1920,2011,pre_monsoon,79,4529.134399,56.9,-78098.748,-78041.848,132035.057,53936.309,-17.243637,-1724.363667,-1569.170937,-17.231074,-1723.107356,-1568.027694,2915.238219,1190.874552
88993,1920,2011,monsoon,79,38048.741202,51.7,140945.471,140997.171,25834.578,166780.049,3.70434,370.433992,340.799273,3.705699,370.569871,340.924281,67.89864,438.332633
88993,1920,2011,winter,79,21174.33468,44.9,5837.446,5882.346,13426.016,19263.462,0.275685,27.568498,25.363018,0.277805,27.780547,25.558103,63.407026,90.975524
88993,1920,2012,dry,79,1952.779246,38.2,-73360.55,-73322.35,74412.604,1052.054,-37.567252,-3756.725199,-3418.619931,-37.54769,-3754.769013,-3416.839802,3810.599901,53.874702
88993,1920,2012,pre_monsoon,79,2671.988014,32.9,-22651.854,-22618.954,25046.368,2394.514,-8.477528,-847.75283,-771.455075,-8.465215,-846.521537,-770.334598,937.368277,89.615447
88993,1920,2012,monsoon,79,16023.159798,27.4,-13167.922,-13140.522,14226.95,1059.028,-0.821806,-82.180557,-75.606113,-0.820096,-82.009555,-75.44879,88.789915,6.609358
88993,1920,2012,winter,79,6152.131904,21.1,16326.428,16347.528,20981.443,37307.871,2.653784,265.37838,244.14811,2.657214,265.721351,244.463643,341.043452,606.421832
88993,1920,2013,dry,79,1026.059097,14.8,2599.841,2614.641,4325.579,6925.42,2.533812,253.381214,228.043093,2.548236,254.823626,229.341264,421.572111,674.953326
88993,1920,2013,pre_monsoon,79,2373.479429,9.6,38243.877,38253.477,4605.239,42849.116,16.113001,1611.300125,1466.283113,16.117046,1611.704594,1466.651181,194.029025,1805.32915
88993,1920,2013,monsoon,79,25517.391129,3.9,158015.809,158019.709,8755.349,166771.158,6.192475,619.247509,569.707709,6.192628,619.262793,569.72177,34.311301,653.558811
88993,1920,2013,winter,80,11738.933499,-15039.8,-5207.294,-20247.094,27137.244,21929.95,-0.443592,-44.359175,-40.810441,-1.724781,-172.478139,-158.679888,231.172994,186.813819
88993,1920,2014,dry,80,1502.4749,-1912.2,46089.405,44177.205,29127.582,75216.987,30.675657,3067.565721,2760.809149,29.402957,2940.295708,2646.266138,1938.640173,5006.205895
88993,1920,2014,pre_monsoon,81,2149.953672,740.7,-9098.181,-8357.481,21047.195,11949.014,-4.231803,-423.180328,-385.094098,-3.887284,-388.728423,-353.742865,978.960397,555.780069
88993,1920,2014,monsoon,81,15853.27095,1552.6,94999.1894,96551.7894,9666.1246,104665.314,5.992403,599.240306,551.301082,6.090339,609.033869,560.311159,60.97243,660.212737
88993,1920,2014,winter,81,5441.022253,-995.9,-13957.7056,-14953.6056,42455.4116,28497.706,-2.565273,-256.527265,-236.005084,-2.748308,-274.830811,-252.844346,780.283734,523.756468
88993,1920,2015,dry,81,995.195598,-1097.1,-103210.948,-104308.048,106393.285,3182.337,-103.709209,-10370.92087,-9333.828783,-104.811605,-10481.160505,-9433.044455,10690.690873,319.770004
88993,1920,2015,pre_monsoon,82,817.294409,-393.8,-33850.547,-34244.347,39109.131,5258.584,-41.417813,-4141.781301,-3769.020984,-41.899647,-4189.964672,-3812.867851,4785.194977,643.413676
88993,1920,2015,monsoon,81,12713.783471,675.5,65400.8853,66076.3853,6456.6437,71857.529,5.144093,514.409306,473.256561,5.197224,519.722437,478.144642,50.784597,565.193903
88993,1920,2015,winter,81,10745.746594,696.0,-31409.0153,-30713.0153,54786.0643,23377.049,-2.922925,-292.292537,-268.909134,-2.858156,-285.815555,-262.950311,509.839533,217.546997
88993,1920,2016,dry,80,924.310052,1200.6,-30186.6312,-28986.0312,35483.6102,5296.979,-32.658556,-3265.855558,-2971.928558,-31.359641,-3135.964079,-2853.727312,3838.929387,573.073828
88993,1920,2016,pre_monsoon,80,3458.272161,1209.2,22570.3115,23779.5115,11219.7225,33790.034,6.526471,652.647058,593.908822,6.876125,687.612495,625.727371,324.43145,977.078507
88993,1920,2016,monsoon,80,18817.199216,854.7,120302.4797,121157.1797,8565.3958,128867.8755,6.393219,639.321922,588.176168,6.43864,643.864043,592.35492,45.518973,684.840895
88993,1920,2016,winter,80,10079.534681,-586.0,23187.71418,22601.71418,22513.59982,45701.314,2.300475,230.047467,211.643669,2.242337,224.233706,206.29501,223.359515,453.406982
88993,1920,2017,dry,80,1826.439932,-339.4,-178442.7498,-178782.1498,180419.125,1976.3752,-97.699764,-9769.976373,-8792.978736,-97.88559,-9788.558972,-8809.703075,9878.185527,108.209154
88993,1920,2017,pre_monsoon,81,5784.526446,763.1,64917.3974,65680.4974,3330.178,68247.5754,11.222595,1122.259497,1021.256142,11.354516,1135.451588,1033.260945,57.570452,1179.829949
88993,1920,2017,monsoon,79,32331.142034,897.8,205205.486,206103.286,8901.108,214106.594,6.346992,634.699157,583.923225,6.37476,637.476046,586.477963,27.531066,662.230223
88993,1920,2017,winter,80,16914.560445,324.8,-14381.052,-14056.252,45758.73,31377.678,-0.850217,-85.021731,-78.219992,-0.831015,-83.101491,-76.453372,270.528638,185.506908
88993,1920,2018,dry,82,1935.640469,-661.3,-168503.237,-169164.537,177291.825,8788.588,-87.052962,-8705.296243,-7834.766618,-87.394606,-8739.460645,-7865.514581,9159.336553,454.040311
88993,1920,2018,pre_monsoon,82,3480.669629,-488.7,-23447.456,-23936.156,45251.476,21804.02,-6.736478,-673.647846,-613.01954,-6.876882,-687.688248,-625.796306,1300.079606,626.431759
88993,1920,2018,monsoon,80,21386.34437,-289.3,-7911.4778,-8200.7778,27679.3308,19767.853,-0.369931,-36.993128,-34.033678,-0.383459,-38.345861,-35.278192,129.425255,92.432127
88993,1920,2018,winter,81,5001.585045,-72.4,-8288.8592,-8361.2592,57272.4782,48983.619,-1.657246,-165.724648,-152.466676,-1.671722,-167.172189,-153.798414,1145.086561,979.361914
88993,1920,2019,dry,82,983.470946,674.2,-48531.0732,-47856.8732,66650.4169,18119.3437,-49.346728,-4934.672792,-4441.205513,-48.661197,-4866.119674,-4379.507707,6777.060081,1842.387289
88993,1920,2019,pre_monsoon,81,1975.168103,381.8,12046.605,12428.405,32737.3697,44783.9747,6.099028,609.902771,555.011522,6.292328,629.232772,572.601822,1657.447265,2267.350036
88993,1920,2019,monsoon,78,23191.263197,320.9,68705.6759,69026.5759,6596.0246,75301.7005,2.962567,296.256721,272.556183,2.976404,297.640432,273.829197,28.441851,324.698572
88993,1920,2019,winter,80,2837.911685,493.2,-64377.2819,-63884.0819,80152.5249,15775.243,-22.684738,-2268.47376,-2086.995859,-22.510948,-2251.094783,-2071.007201,2824.34881,555.87505
88993,1920,2020,dry,79,565.195341,-180.2,7232.5099,7052.3099,32717.02,39949.5299,12.796478,1279.647828,1164.479523,12.47765,1247.765045,1135.466191,5788.621674,7068.269502
88993,1920,2020,pre_monsoon,81,1445.516148,-48.4,-24930.2837,-24978.6837,36040.398,11110.1143,-17.246631,-1724.663107,-1569.443427,-17.280114,-1728.011392,-1572.490367,2493.254611,768.591504
88993,1920,2020,monsoon,81,13329.291193,-130.9,89108.5704,88977.6704,30533.393,119641.9634,6.685169,668.516946,615.03559,6.675349,667.534898,614.132106,229.069892,897.586838
88993,1920,2020,winter,81,18310.100998,856.6,-108065.8158,-107209.2158,134176.123,26110.3072,-5.901978,-590.197814,-542.981989,-5.855195,-585.519522,-538.67796,732.798377,142.600563
88993,1920,2021,dry,80,1475.636297,-846.0,-47369.368,-48215.368,72724.84,25355.472,-32.100978,-3210.097779,-2889.088001,-32.67429,-3267.428979,-2940.686081,4928.371587,1718.273808
88993,1920,2021,pre_monsoon,81,3578.416564,2898.0,8054.045,10952.045,12228.711,20282.756,2.250729,225.072874,204.816315,3.060584,306.058414,278.513157,341.735256,566.80813
88993,1920,2021,monsoon,80,22574.210814,5514.9,58171.7703,63686.6703,28078.8127,86250.583,2.576913,257.691269,237.075967,2.821214,282.121359,259.55165,124.384471,382.07574
88993,1920,2021,winter,80,16107.556652,-8057.0,55874.7232,47817.7232,25414.6948,81289.418,3.468852,346.885157,319.134345,2.968652,296.865156,273.115944,157.781191,504.666349
88993,1920,2022,dry,80,2230.637714,1795.2,-177448.8752,-175653.6752,185579.396,8130.5208,-79.550737,-7955.073748,-7159.566373,-78.745945,-7874.59452,-7087.135068,8319.566859,364.493111
88993,1920,2022,pre_monsoon,81,3990.942858,-4798.1,-59199.2999,-63997.3999,68257.8799,9058.58,-14.833412,-1483.341205,-1349.840497,-16.035659,-1603.565929,-1459.244995,1710.319649,226.978444
88993,1920,2022,monsoon,81,33327.480758,2309.9,191771.858,194081.758,4336.966,196108.824,5.754166,575.416604,529.383276,5.823475,582.347521,535.759719,13.013183,588.429787
88993,1920,2022,winter,79,19264.332711,12292.5,-54557.597,-42265.097,87148.258,32590.661,-2.832052,-283.205226,-260.548808,-2.193956,-219.395593,-201.843946,452.3814,169.176174
88993,1920,2023,dry,81,1868.536834,-158.4,-173946.412,-174104.812,181506.06,7559.648,-93.092311,-9309.231096,-8378.307986,-93.177083,-9317.708317,-8385.937485,9713.806904,404.575808
88993,1920,2023,pre_monsoon,81,2665.113591,-9.6,-88819.353,-88828.953,94161.625,5342.272,-33.326667,-3332.666694,-3032.726691,-33.330269,-3333.026904,-3033.054482,3533.118638,200.451944
88993,1920,2023,monsoon,81,19743.334319,142.8,129097.455,129240.255,7767.451,136864.906,6.538787,653.878686,601.568391,6.54602,654.601968,602.233811,39.342144,693.22083
88993,1920,2023,winter,79,12011.678571,-1617.9,-36152.936,-37770.836,76740.702,40587.766,-3.009815,-300.981547,-276.903023,-3.144509,-314.450939,-289.294863,638.884079,337.902532
88993,1920,2024,dry,80,1315.951258,-560.5,-61584.0822,-62144.5822,76414.2442,14830.162,-46.798148,-4679.814837,-4258.631502,-47.224076,-4722.4076,-4297.390916,5806.768583,1126.953747
88993,1920,2024,pre_monsoon,82,3294.124989,-2652.1,-68038.656,-70690.756,95564.313,27525.657,-20.654546,-2065.454596,-1879.563683,-21.459646,-2145.964596,-1952.827782,2901.053036,835.598439
88993,1920,2024,monsoon,81,13478.975958,0.0,91689.6521,91689.6521,21196.4659,112886.118,6.80242,680.241974,625.822616,6.80242,680.241974,625.822616,157.255759,837.497732
88993,1920,2024,winter,81,4523.628232,-4412.2,-27197.5985,-31609.7985,63387.1535,36189.555,-6.012342,-601.234167,-553.135433,-6.987709,-698.770917,-642.869244,1401.245864,800.011697
88993,1920,2025,dry,81,802.798922,604.2,-166850.9229,-166246.7229,174332.2739,7481.351,-207.836506,-20783.650602,-18705.285542,-207.083889,-20708.388917,-18637.550025,21715.559054,931.908452
88993,1920,2025,pre_monsoon,82,4289.302518,-2122.6,-11142.259,-13264.859,50499.197,39356.938,-2.597686,-259.768551,-236.389381,-3.092545,-309.254452,-281.421551,1177.328873,917.560322
88993,1920,2025,monsoon,81,20518.410536,0.0,77633.3781,77633.3781,6139.6859,83773.064,3.783596,378.35961,348.090841,3.783596,378.35961,348.090841,29.922814,408.282424
88993,1920,2025,winter,82,13330.891065,2268.5,61397.895,63666.395,24364.215,85762.11,4.605686,460.568575,423.723089,4.775854,477.585442,439.378607,182.76509,643.333664
89219,6959,2001,dry,2,133.541912,3.06,231.271,234.331,0.0,231.271,1.731823,173.182333,155.8641,1.754737,175.473749,157.926374,0.0,173.182333
89219,6959,2001,pre_monsoon,2,881.761049,5.34,196.84,202.18,0.0,196.84,0.223235,22.323508,20.314392,0.229291,22.929114,20.865494,0.0,22.323508
89219,6959,2001,monsoon,2,4259.555128,4.35,124.82,129.17,0.0,124.82,0.029304,2.930353,2.695925,0.030325,3.032476,2.789878,0.0,2.930353
89219,6959,2001,winter,2,624.08105,0.48,128.496,128.976,8.774,137.27,0.205896,20.589633,18.942463,0.206665,20.666546,19.013223,1.405907,21.99554
